Latitude,Longitude,Depth,Magnitude
38.1601,-118.2173,7.6,0.7
35.9655,-120.6246667,8.29,0.34
40.1263,-120.2158,11.2,0.8
38.8183327,-122.8126678,1.97,0.55
40.2236667,-120.3278333,8.11,1.52
40.1468,-120.2248,12.2,0.5
53.7227,-164.0937,47.1,2.2
40.1328,-120.2218,10.9,0.9
40.1372,-120.2152,13.1,0.1
38.8346667,-122.7658333,0.09,0.3
59.9072,-140.6894,8.4,1.1
34.5175,-118.1093333,9.33,0.47
66.1328,-150.2822,15.1,1
38.6666,-119.3817,10.9,2.7
37.4003333,-118.3761667,3.64,2.36
38.8170013,-122.8048325,3.01,0.91
19.4261667,-155.618,3.812,0.9
60.1696,-139.5047,15,1.1
61.1207,-152.4507,135,2.2
33.7681667,-115.912,1.34,1.28
40.1326,-120.2236,12.2,0.3
38.6751,-119.3747,3.8,1
40.4622,-119.7,11.5,1.5
33.768,-115.9173333,1.03,0.86
40.1404,-120.2206,12.2,0.3
40.1337,-120.2145,11.7,0.6
33.7661667,-115.9101667,2.46,1.26
33.7686667,-115.9128333,1.18,1.21
37.587,-118.8416667,2.34,0.05
53.2872,-166.0014,22,1.4
38.2587,-118.7269,11.5,0.3
60.3735,-138.4868,12.1,0.8
40.1394,-120.2179,12.2,0.6
61.6565,-151.6088,76.3,1.7
33.8758333,-116.2046667,9.28,0.84
-22.3942,-66.0814,270,6.2
36.5748,-115.2594,10.2,0.5
67.1656,-144.4631,12.5,0.3
40.1556667,-120.2061667,12.14,2.08
36.7658333,-121.45,6.87,0.51
-3.0529,127.542,52.08,4.5
61.7225,-147.741,22.2,2.1
36.5781667,-121.1721667,3.34,2.13
18.4348,145.7441,190.78,4.4
61.2953,-152.4418,4.1,0.8
38.2482,-118.7485,12.1,0.9
20.0266667,-155.3671667,13.057,1.74
62.167,-151.6705,87.9,2.6
52.715,-166.6745,13.4,1.7
40.136,-120.217,11.1,0.2
38.7976685,-122.7334976,0.62,1.14
38.8471667,-122.8501667,0.73,1.11
38.6585,-118.7847,9.5,0.6
38.8093333,-122.8276667,1.37,0.6
38.8498333,-122.8516667,0.49,0.22
40.1436,-120.2206,12.3,0.1
38.2564,-118.7323,10.7,0.7
63.9266,-148.636,117.3,1.4
37.459,-121.7866667,2.9,1.31
34.0156667,-118.3473333,6.96,1.39
38.8501667,-122.8508333,1.04,0.66
59.4726,-152.7611,80.7,1.5
38.8523331,-122.807663,1.12,1.06
40.1573333,-120.1926667,10.45,2.05
38.8515015,-122.8515015,0.63,0.89
52.6662,-166.613,13.6,2.3
38.2598,-118.7452,10.6,1
38.2602,-118.7249,10.5,0.4
63.7099,-149.6248,120,1.1
34.0685,-117.2498333,15.24,0.71
62.4047,-151.2366,80.1,1.1
37.5519,-117.8818,6.3,2.2
24.9477,142.0074,510,6.3
37.602,-118.8736667,4.1,0.16
40.1389,-120.2196,11.8,0.6
40.1345,-120.2085,10.44,1.61
51.4142,-178.0918,32.2,1.3
62.009,-152.1416,108.5,1.6
40.152,-120.2141,12.3,1.3
63.571,-150.6338,11.6,1.6
37.3243333,-122.1036667,-0.19,1.54
40.1326,-120.211,13.3,0.2
36.4379,70.598,206.02,4.4
38.2557,-118.7389,10,0.5
60.3794,-151.9016,83.2,1.6
38.2514,-118.7249,11.6,0.3
34.067,-117.2716667,15.27,1.68
44.4805,-111.0578333,15.93,0.93
61.256,-146.915,19.2,1.2
38.2566,-118.7343,9.6,0.4
44.4718333,-111.0643333,9.86,0.94
40.1432,-120.2199,12.3,0.2
33.3266667,-116.8483333,8.34,1.93
63.1126,-151.5018,8.6,0.8
38.2655,-118.7384,8.9,0.5
40.1369,-120.2175,12.2,0.3
60.1011,-151.3949,62.1,1.2
40.1372,-120.2205,11.6,0.3
40.1502,-120.2235,12.4,0.8
38.8041667,-122.8158333,3.37,1.22
63.1373,-150.5357,116.3,1.2
37.5505,-117.8768,5.3,1.4
38.2628,-118.7454,8.9,0.9
63.3666,-151.4803,4.5,1.8
64.8181,-149.1685,11.5,0.9
33.5023333,-116.5306667,9.14,1.25
33.7673333,-115.9065,2.31,1.25
38.262,-118.7358,9.5,0.5
38.5963333,-122.6206667,7.38,1.74
64.1187,-148.709,123,1.6
63.5307,-150.6719,13,1.2
40.2948333,-121.3523333,7.62,0.65
38.8330002,-122.8748322,1.71,0.77
33.5016667,-116.5308333,9.05,0.67
33.8798333,-116.8526667,1.22,0.74
61.5794,-148.1326,3.4,1
38.7983322,-122.8154984,2.94,0.77
33.7698333,-115.9101667,1.68,1.4
62.8733,-149.5232,75,1.2
53.2867,-166.8479,56.4,1.6
63.536,-152.4858,14.5,0.7
35.9621667,-117.919,2.49,1.11
49.4341667,-120.514,-0.53,1.96
61.5229,-146.4081,28,1.3
37.5733333,-118.8631667,5.11,1.54
37.5728333,-118.8603333,4.9,0.77
37.6401667,-118.93,2.08,0.66
63.0805,-149.6725,89,1.2
33.765,-115.908,2.85,1.22
33.7568333,-115.929,0.24,1.26
33.7636667,-115.9123333,2.44,1.4
33.766,-115.9108333,2.39,1.53
38.7843,72.3745,45.44,4.5
38.6991,72.3503,51.46,4.4
59.8358,-152.9536,97.2,1.9
38.7359,72.7329,24.36,4.4
60.2808,-148.1912,6.1,1.7
49.0878333,-122.2366667,-0.92,0.97
33.4963333,-116.9301667,6.31,0.57
38.2622,-118.7383,9.4,0.8
-55.7572,-26.823,10,4.6
37.2893333,-121.623,5.85,0.95
61.0078,-138.7017,10.5,1
32.3976667,-115.2356667,11.38,1.99
61.4702,-146.4359,26.2,1.3
63.2504,-150.5087,124.8,1.1
38.8128319,-122.8079987,2.31,0.82
61.9472,-150.0608,9.6,2.5
38.8076668,-122.7973328,3.18,0.77
36.5496667,-121.0636667,7.83,0.85
51.362,-177.0324,34.4,1.3
33.0531667,-114.9711667,-0.13,1.49
38.2527,-118.6917,10,0.5
38.2615,-118.7398,8.2,0.4
64.9713,-147.3852,0,1.4
58.1062,-154.7812,72.7,2.9
40.1402,-120.2197,11.8,0.9
44.7468333,-111.7471667,10.46,1.18
37.5818333,-118.8635,4.55,1.73
38.8748,72.3742,38.35,4.7
37.606,-118.9761667,5.64,0.22
63.2774,-151.1832,10.9,1
6.0317,126.4562,95.86,4.4
36.4682,-98.7508,8.274,3.4
37.2801667,-121.6656667,1.8,1.05
65.7328,-145.0301,15,1
61.281,-147.7108,10,1.8
40.1381,-120.2196,12,1.1
18.6667,-64.324,66,2
63.4667,-146.8679,10,1.4
-18.6387,167.9488,31.54,4.6
19.3405,-64.8703,51,2.9
40.134,-120.2122,11.4,0.5
39.5915,-111.41,9.36,0.77
37.5831667,-118.8561667,4.46,0.25
18.1424,-66.9077,4,2.2
37.5466667,-118.8718333,9.18,0.77
59.3375,-153.3164,120,2.4
34.3301667,-117.5833333,9.75,0.7
53.227,-167.174,128.7,2
33.3531667,-116.243,4.04,0.97
58.1886,-154.0942,70,2.2
33.7683333,-115.9145,1.32,1.12
33.7705,-115.9145,-0.03,1.68
33.7683333,-115.9128333,1.4,1.18
33.7646667,-115.913,1.55,1.43
35.6666667,-118.4663333,8.34,1.43
33.352,-116.2418333,1.38,0.65
40.1371,-120.2178,11.2,1.1
40.1375,-120.2186,12.1,0.2
61.281,-147.7108,20,1.4
56.6778,-157.3849,5,2.7
38.4958,-117.8546,6.1,1.1
63.5479,-150.7848,10,1
37.9986,-118.1192,2.8,0.9
40.1339,-120.2169,11.7,1.2
33.4723333,-116.4836667,11.07,0.38
55.7346,-162.0136,177.9,3
38.2571,-118.7488,9.2,0.9
19.2948333,-155.384,4.015,1.07
38.253,-118.7386,12.8,1
44.4556667,-110.9576667,5.11,0.59
43.3646,140.2206,202.39,4.4
38.2572,-118.7167,11.7,0.2
-8.1125,127.6288,112.79,4.5
34.3145,-118.2941667,7.87,1.08
37.5385,-118.8865,7.24,0.31
39.4668333,-123.2783333,8.68,1.79
38.79,-122.7275,1.38,2.25
40.1333,-120.2167,13.8,0.3
40.1405,-120.223,11.8,0.3
38.2564,-118.7602,4.3,0.8
40.1452,-120.2803,12.3,0.2
37.6341667,-119.0388333,-0.18,0.38
39.5075,73.5372,37,4.4
38.2726,-118.7236,8.4,0.4
38.251,-118.7344,10.8,0.6
38.2699,-118.7197,8.3,0.3
38.2513,-118.7584,8.4,0.3
38.0021,-118.1269,9,1.4
38.2566,-118.7451,9.2,0.4
40.1375,-120.2044,12.3,0.1
38.2678,-118.7244,8.8,0.2
34.2221667,-117.456,10.94,1.16
38.2518,-118.6921,7.9,1.5
33.356,-116.4176667,5.19,0.63
33.7653333,-115.9115,1.68,1.8
18.7525,-64.1669,26,2.6
38.2562,-118.7557,7.7,0.3
40.1385,-120.2161,11.4,0.4
38.8211667,-122.8376667,5.46,0.17
25.9748,128.5449,10,4.5
38.2665,-118.7313,6.7,0.7
37.5841667,-118.8638333,4.15,0.62
44.6261667,-111.7763333,5.88,0.73
18.2191,-66.983,26,1.8
40.152,-120.2143,11.9,0.3
61.4228,-145.947,32.2,1.3
63.4045,-150.0943,180,1.2
38.6718,-119.3857,3.3,0.8
38.8071667,-122.801,1.44,1.82
33.7315,-116.8378333,13.82,0.52
33.0548333,-116.4953333,10.59,0.72
39.7316667,-110.9026667,1.52,1.24
37.5723333,-118.856,4.87,0.37
36.7528,-98.0782,3,2.7
34.309,-117.4943333,12.13,0.83
40.1447,-120.2167,12.3,0.6
36.7577,-98.0795,8.27,2.8
36.6788333,-121.3041667,4.17,1.67
33.5311667,-116.46,5.69,0.86
33.7648333,-115.9045,2.72,1.56
40.1387,-120.2142,12.3,0.3
37.5505,-118.8711667,9.05,0.45
34.3793333,-116.4596667,9.52,1.09
34.3813333,-116.46,11.11,1.29
40.1404,-120.2208,11.8,0.7
51.8088,178.5029,97.7,2.1
37.2808333,-118.3576667,10.36,1.09
37.5525,-118.8818333,7.88,0.62
33.4986667,-116.4996667,12.52,0.24
61.2755,-152.6008,5,2.4
37.1223333,-121.1386667,4.98,1.6
33.9191667,-116.8741667,10.35,0.52
38.8188324,-122.8228302,2.82,0.56
61.3274,-152.5008,5,1.5
38.8426666,-122.8375015,4.26,0.56
33.0176667,-116.3495,7.8,0.65
46.9671667,-120.392,-0.72,1.29
-5.9775,100.3248,35,5
38.831501,-122.8568344,1.61,1.03
63.094,-151.3247,15,1.3
33.5006667,-116.4283333,9.12,0.4
33.0165,-116.3548333,6.22,1.38
33.2568333,-116.3998333,4.99,0.62
33.9758333,-117.1291667,16.3,0.89
33.6685,-116.7175,14.5,0.49
33.7685,-115.9115,0.95,1.41
37.4708333,-118.5196667,12.27,1.02
38.2607,-118.7517,8.5,1.7
38.2596,-118.7504,8.3,1.2
18.6151,-65.099,47,2.3
33.706,-116.7271667,17.55,0.91
66.9371,-146.5288,20,1.8
47.7235,-123.9196667,30.41,1.76
40.1357,-120.2168,13.1,0.1
37.6478333,-118.8085,6.5,0.25
40.1376,-120.2205,11.4,1.2
-23.945,82.433,10,5.7
38.8073349,-122.7405014,1.18,0.7
60.4292,-142.2832,5,0.9
38.8346667,-122.791,2.26,1.12
34.9671667,-118.595,4.56,1.14
38.803833,-122.8181686,2.78,0.55
2.9565,128.3974,221.98,4.4
38.8366661,-122.8296661,2.02,1.1
40.1268333,-120.2258333,10.93,1.6
36.4563333,-121.0175,3.79,1.39
38.64,-119.7603,12.5,1.3
65.4024,-143.2936,5,1.7
38.8065,-122.8186667,2.89,1.1
36.7108,-98.1088,6.526,3.2
66.9335,-146.4015,20,1.5
60.6,-149.9999,40,1.3
17.8493,-68.5579,60,3
36.773,-121.3856667,5.57,1.2
-28.9321,61.043,13.53,4.7
-28.5491,-177.8432,68.85,4.5
38.8398333,-122.8365,1.87,0.73
36.8316667,-114.0011667,10.59,1.08
38.2669,-118.7227,10.6,0.4
33.9538333,-116.8353333,7.47,1.13
63.2939,-151.3338,5,1.7
64.7493,-151.4686,10,1.6
33.331,-116.2685,10.08,1.27
38.4671,-118.7055,13.8,0.5
33.7658333,-115.9071667,2.62,1.1
-6.705,155.6891,84.58,5.2
33.1505,-115.996,2.99,2.45
31.2011667,-116.1278333,5.96,3.51
38.2673,-118.7215,11.2,0.2
36.0338333,-120.5936667,3.49,1.29
19.6345,-65.3454,30,2.8
34.5356667,-119.9645,4.63,3.05
38.7651667,-122.7326667,1.68,0.6
63.7114,-146.6154,5,2.1
33.6253333,-117.3348333,10.79,1.04
33.6816667,-116.7195,15.16,0.87
40.1421,-120.2157,12,1.3
62.2662,-151.319,50,2.2
63.3993,-150.4461,15,0.7
60.3296,-141.2161,5,1.5
33.8613333,-116.8441667,16.27,1.12
40.1349,-120.2147,11.2,0.8
65.8496,-151.3665,20,1.9
60.0909,-140.9654,10,1.5
35.0451667,-118.3261667,-1.01,1.53
37.6323333,-118.9245,3.97,0.18
37.641,-118.9316667,4.15,0.39
14.5664,-44.9867,21.72,4.8
60.2584,-151.0113,50,1.5
14.5919,-45.116,9.79,5.1
33.244,-116.7971667,10.11,0.75
3.6454,127.8758,77.94,4.5
18.9967,-64.771,24,2.3
38.2625,-118.7778,0,0.3
40.1333,-120.2103,11.5,0.3
52.6472,-166.5735,25.6,2.3
38.0473,-118.4893,0,0.1
64.5661,-147.8561,5,1.4
37.5823333,-118.859,4.13,0.11
18.1158,-64.93,10,1.9
40.1364,-120.2142,11.9,1.4
38.8126667,-122.8163333,2.85,1.25
33.5921667,-117.211,14.38,0.58
46.0131667,-112.4903333,-2,1.24
18.1455,-66.3168,8,2.9
45.9906667,-112.4638333,-2,1.47
34.347,-116.8611667,-1.7,1.37
-18.3324,-69.4911,142.22,4.3
33.2258333,-117.1806667,-0.62,0.83
38.7913333,-122.7998333,3.29,1.86
64.9086,-145.8072,5,1.3
55.6209,-159.8656,66.97,3.1
33.9583333,-116.9491667,14.22,0.69
51.0173,157.3582,87.57,4.3
57.7894,-153.7267,5.5,1.8
36.2788,-97.5157,6.52,2.5
45.3915,-112.5451667,5.97,0.16
36.2813,-97.5136,2.77,2.8
34.0776667,-116.3801667,3.75,0.67
37.579,-118.8756667,2.9,0.14
33.595,-116.8061667,8.84,0.63
62.5046,-149.2148,70,1
63.0929,-151.4351,5,1.1
59.8416,-140.999,5,1.7
47.3718333,-122.0353333,13.6,1.26
61.6041,-146.4247,30,1.4
49.3915,-120.4808333,-0.53,1.93
43.5311667,-121.7045,8.53,1.34
51.807,-177.025,6.4,2.7
64.8879,-149.115,10,0.3
38.8111667,-122.8246667,2.68,0.58
40.1359,-120.2185,11.9,0.8
33.665,-116.7165,16.41,0.66
36.2146,-97.5737,6.59,2.9
36.2154,-97.5726,5.854,2.8
37.5135,-118.8295,1.25,1.11
43.5196667,-121.7026667,7.5,1.45
37.5175,-118.8281667,1.47,1.52
38.2643,-118.7529,9.1,2.7
38.26,-118.7363,8.6,0.3
39.0835,-118.8535,0,1
37.5141667,-118.8291667,1.76,0.88
47.37,-122.0333333,13.82,1.52
33.0265,-116.3506667,8.38,0.45
19.4931667,-155.4886667,4.705,2.22
38.8218333,-122.7893333,1.34,1.17
38.8306667,-122.8785,1.29,1.24
64.9546,-147.3372,5,1.5
18.7331,145.5641,168.21,4.3
33.6465,-116.7058333,12.96,0.67
33.1101667,-115.5845,6.38,1.5
37.6413333,-118.946,4.36,0.35
37.509,-118.795,8.93,1.35
33.262,-116.2771667,8.44,0.95
59.9145,-151.455,49.4,2.3
60.0526,-152.6732,99.7,3.1
-6.4246,130.0862,143.97,4.4
52.7129,-166.8033,15.2,2.4
19.3863335,-155.2613373,2.37,1.98
38.2642,-118.7191,6.1,0.5
33.7495,-115.9035,8.76,0.63
51.8949,-173.6562,6.3,1.6
33.9288333,-116.867,11.78,0.92
33.9221667,-116.865,8.63,0.54
33.9278333,-116.8781667,11.96,1.12
33.7711667,-115.9261667,0.89,0.6
38.7796667,-122.7523333,0.99,0.25
44.4373333,-110.3295,3.33,0.73
-29.1811,60.9584,10,4.7
52.1483,-175.3425,120.6,1.5
35.3411667,-117.9121667,6.75,1.28
64.1148,-153.5993,5.2,1.2
46.9606667,-113.3015,2.9,0.72
18.118,-68.0353,82,3.3
37.8206667,-122.028,7.58,0.88
38.8236656,-122.8071671,2.7,0.53
38.2666,-118.7373,6.7,0.5
38.2627,-118.7414,7.6,0.9
61.4368,-150.7349,13.5,1.7
58.6438,-141.3398,3,2.1
38.256,-118.7382,10.5,1
38.264,-118.747,4.5,0.9
38.2636,-118.6992,10,0.4
38.248,-118.7511,9.6,0.2
62.1349,-145.1409,18.2,1.1
38.253,-118.7308,8.9,0.2
60.401,-144.6398,9,1.8
41.946,-119.6892,3.2,0.9
63.2221,-143.5374,6.4,2
43.2275,-111.4035,6.13,1.08
38.7896667,-122.8006667,3.89,0.55
59.6407,-152.3835,65,1.2
38.2526,-118.7294,10.7,0.4
37.1198333,-121.1431667,0.19,2.32
-20.9321,-178.5556,567.13,4.4
38.2543,-118.7399,11.1,0.4
61.4002,-140.1379,6,1.3
19.3045,-155.358,2.987,1.03
43.3228333,-79.2625,5,1.77
38.2522,-118.7409,9.8,0.9
38.8334999,-122.8098297,1.87,0.56
38.2612,-118.7323,11.3,0.5
38.2453,-118.7072,7.7,0.4
61.399,-152.2659,4.4,0.6
35.8143333,-121.2878333,4.92,1.54
37.1273333,-121.1366667,3.78,1.5
38.2549,-118.7502,7.7,0.5
60.078,-150.6031,61.6,1.5
40.2092,-121.0609,14.9,1.3
40.2445,-121.0528333,6.57,1.2
-18.0412,-178.4624,599.18,4.1
53.5905,-167.2551,25.6,2.3
60.0368,-140.7365,5.1,1
38.242,-118.7517,12.3,0.3
52.2503,-175.275,74.7,1.7
38.2559,-118.7493,9,1.6
60.7008,-140.3598,18.6,1.5
41.8799,-119.6394,9.1,1.8
38.2579,-118.7492,9.1,2.2
64.7554,-147.7827,18.8,0.6
19.3435,-67.14,36,2.3
4.7416,132.4888,12.08,5.3
59.8393,-151.0772,53.6,1.2
52.5702,-174.679,147.3,1.9
38.2515,-118.7604,8.3,0.4
33.9716667,-118.259,15.3,2.12
53.7954,-163.5029,10,3.1
33.2423333,-116.8006667,10.42,0.7
40.141,-120.219,12.6,0.6
33.4795,-116.4735,14.94,0.56
38.2859,-118.7174,0.5,0.4
59.6248,-153.4251,111.9,2.9
19.4029999,-155.2743378,1.84,2.58
38.2602,-118.7415,9.4,1.3
38.2633,-118.7534,7.4,1.3
32.5116667,-115.2613333,21.16,2.32
37.506,-118.8038333,6.4,0.65
38.2632,-118.7617,4.5,0.8
38.2455,-118.7422,10.2,0.7
40.6655,-125.3436667,18.48,3.17
59.0564,-153.5181,4.1,1.6
40.6533,23.4104,9.89,4.2
52.9883,-166.3353,16.1,2.1
38.2479,-118.7419,10.8,1.4
38.2415,-118.756,11.4,0.6
37.0186667,-121.1951667,-0.39,1.61
63.4292,-147.8178,1,0.5
61.2865,-140.8544,8,1.5
38.2436,-118.7012,8.9,0.2
38.2512,-118.7563,10.2,0.3
38.2532,-118.7469,7.9,0.2
38.2516,-118.7646,8.3,0.3
38.2579,-118.7439,10.3,0.5
18.1075,-67.198,21,1.8
37.8797,-118.4866,12.5,0.8
62.4862,-152.097,97.8,1.3
33.4838333,-116.4758333,13.04,0.48
38.2465,-118.7605,9.1,0.7
62.9941,-150.4292,93.4,1
38.2495,-118.7411,11.2,0.1
38.2513,-118.7336,11.2,0.3
61.0326,-150.5982,1.4,1.2
38.2433,-118.7518,11.6,0.3
36.6156,-115.2426,18.3,0.5
62.8703,-150.9994,104.7,1.2
59.753,-153.2669,110.8,1.6
38.2573,-118.7487,9.1,2.5
61.7849,-151.7277,98.2,1.6
38.2537,-118.7494,11.3,1.2
38.2596,-118.7467,7.1,1.4
51.4038,-176.2287,19.5,1.2
38.2624,-118.7477,7.9,1
38.259,-118.7415,9.2,0.3
40.292,-121.1991667,5.54,1.13
38.2518,-118.7578,9.3,0.2
59.2107,-153.6004,106.7,2.1
37.5925,-118.8591667,4.22,0.09
51.8179,-176.9952,7.4,1.6
38.2555,-118.7542,8.4,0.7
38.2341,-118.7415,12.7,0.1
38.2479,-118.7461,10.8,0.4
-23.0231,179.2082,573.68,4.3
19.0575,-64.8184,16,1.9
37.63,-118.8805,5.26,0.32
61.9648,-151.6676,8.9,1.1
37.3172,-117.3575,3.6,1.4
38.8385,-118.0156,4.1,0.9
63.5068,-147.7218,16.9,1.4
61.2892,-150.3973,49.4,3.4
60.5828,-143.2705,5,1.3
61.0971,-150.7488,15.4,1.3
33.9386667,-116.8238333,8.39,0.6
62.9707,-150.7162,112.8,1.2
6.0879,125.3201,91.93,5.4
53.9661,-164.7264,44,1.8
34.0068333,-116.6331667,14.47,1.24
38.2609,-118.739,11.3,0.2
38.2578,-118.7519,10.4,0.5
38.2609,-118.7308,11.4,0.2
38.2597,-118.7469,9,0.4
33.4845,-116.5643333,7.01,0.48
34.54,-118.7528333,4.27,1.59
38.2587,-118.7531,9.7,0.4
38.2524,-118.7491,11.4,0.3
38.2619,-118.7315,10.9,0.2
38.2583,-118.7435,12.2,0.2
62.873,-150.5607,93.2,1.6
38.2637,-118.7258,12.4,0.3
34.5458333,-118.7515,1.6,1.23
38.2601,-118.7503,10,0.7
33.9651667,-116.319,11.36,0.49
33.9355,-116.8283333,3.8,0.56
52.2459,-169.5256,75.4,2.2
38.2544,-118.7473,12.1,0.4
-31.768,-72.2577,10,4.2
57.2153,-156.6564,84.2,2.2
32.6331667,-115.69,8.66,2.29
38.253,-118.7518,12,0.4
38.868,-122.8173333,2.51,0.43
34.0175,-116.998,15.8,1.17
-6.8698,129.3198,186.46,5.4
38.2543,-118.7458,9.9,0.1
36.1361,-98.7958,6.655,2.9
38.2529,-118.7468,10.4,0.4
38.2708,-102.6713,6.44,2.5
33.0353333,-116.4251667,9.78,1.35
38.6458333,-122.7713333,6.15,1.24
33.9013333,-116.8768333,12.61,0.86
38.1092,-118.2898,11.4,0.6
51.3466,-177.1004,38.6,1.5
38.2536,-118.7475,12.2,0.1
43.1951667,-111.488,6,1.08
62.1782,-150.0636,57.6,1.3
46.9845,-112.7585,10.45,1.38
-29.1209,61.1404,14.5,5
36.282,-89.5063333,9.28,1.31
38.7846667,-122.7446667,1.79,1.58
38.8345,-122.809,2.51,1.2
37.863,-82.1288333,3.97,2.31
43.5345,-110.3905,8.24,1.8
52.8175,-163.7891,36.24,3.2
59.2857,-151.9839,58.9,2.2
38.2571,-118.7422,7.4,0.5
40.719,-112.0653333,10.04,1.49
33.4688333,-116.4586667,5.89,0.66
60.2956,-142.3549,7.3,0.8
40.284,-121.3586667,1.74,0.75
33.5268333,-116.5265,13.23,0.74
59.9224,-153.4972,115.9,2.1
63.2235,-151.087,6.8,1
36.0861667,-120.6961667,-0.7,0.83
51.1624,179.7075,17.2,1.6
38.8381653,-122.8410034,1.72,0.56
38.2427,-118.735,14.9,0.1
38.2627,-118.7429,8.9,0.6
60.4546,-150.8719,52.5,1.8
37.4901667,-118.8335,6.02,0.43
52.3684,-167.8971,25.6,2.5
36.565,-121.0905,8.25,0.76
40.1357,-120.2146,12.6,0.1
40.1402,-120.2206,13.8,0.1
38.26,-118.761,6.3,0.5
59.5262,-152.9002,90.1,1.5
35.7336667,-121.1168333,6.76,1.23
48.1283333,-122.6353333,30.97,1.81
33.1741667,-116.4065,11.54,1.03
33.1676667,-116.4206667,13.76,3.39
52.4077,-167.8794,8.7,2
61.2365,-151.6521,4.5,1
33.1701667,-116.4216667,11.4,1.28
38.8326683,-122.8106689,0.92,0.88
33.1743333,-116.4301667,11.96,1.18
33.1741667,-116.4138333,12.16,0.87
51.8234,-176.9972,6.1,1
38.2677,-118.7395,9.7,0.9
33.176,-116.4201667,11.29,0.97
47.9326667,-122.1851667,22.01,1.93
64.4196,-147.0229,3.7,1
38.2676,-118.7351,9.6,0.2
38.3194,-118.1139,6,0.3
19.0352,-64.8239,9,2.3
61.3485,-149.5849,33.7,1.3
38.2591,-118.7216,10.8,2.9
63.238,-150.4714,116.1,1.2
37.6036667,-118.956,-0.04,1.03
33.2561667,-116.4036667,5.14,1.04
38.4878333,-113.4951667,7.64,1.78
38.8460007,-122.8014984,0.36,0.57
61.5513,-141.0364,5.4,1.1
38.8348333,-122.7906667,2.25,1.66
39.9067,-120.4369,10.5,0.3
61.5447,-140.9995,7.7,0.9
34.5621667,-118.5315,6.25,1.59
37.0198333,-121.1908333,-0.45,0.86
61.5303,-140.9951,6.6,1.1
61.8465,-150.5469,57.5,1.3
38.2548,-118.7371,11.4,0.4
38.7746,70.6796,12.3,4.5
39.1593,-118.0568,9.8,1.3
33.9965,-116.977,18.24,1.45
36.0151667,-117.674,-0.99,0.15
63.2284,-143.5423,5.1,1.5
61.7555,-149.6528,45,2.1
51.4386,-178.4062,22.1,1.4
38.6764,-119.3592,1.3,0.8
63.0879,-150.7896,109.3,1.9
38.255,-118.7468,10.1,0.4
19.213,-155.4531667,39.757,2.14
63.3277,-151.771,8.5,0.7
37.9356667,-122.1521667,6.64,0.98
33.4488333,-116.562,9.14,0.63
33.362,-116.2766667,10.11,0.8
33.4601667,-116.4616667,10.61,0.53
53.5998,-168.7443,94.8,2.8
53.3527,-165.4578,8.3,1.8
38.8190002,-122.8075027,2.69,0.78
54.7469,-164.0731,10,1.4
64.4268,-146.9795,1,0.8
63.3005,-151.3999,10.7,0.8
66.1347,-149.5793,13.9,0.9
38.2571,-118.7428,3.6,0.2
38.6773,-119.3771,4.9,1.5
38.0344,-118.8133,11.1,0.6
38.0364,-118.7958,9.9,0.6
61.3422,-151.4403,74.7,1.4
38.2538,-118.7416,9.3,0.4
40.145,-120.2176,12.7,0.4
-22.949,169.595,10,5.2
58.007,-152.934,44.8,2.6
39.412,-120.1311,6.3,0.7
39.5308333,-122.8908333,-1.04,1.84
64.3478,-149.8397,19.1,1
38.2543,-118.7372,12.3,0.5
38.2552,-118.7385,12.2,0.1
51.3594,-176.8744,42.8,1.6
38.2637,-118.7507,9.4,1.5
38.8448334,-122.8310013,1.8,0.57
38.2469,-118.7315,13.9,0.1
38.0359,-118.8063,10.3,0.3
38.8458333,-122.8305,2.1,0.97
32.2311667,-115.215,19.19,2.39
17.6247,147.4437,10,4.2
37.4266667,-121.769,8.72,1.15
40.2084,-119.7266,19.8,0.8
40.1977,-119.731,19.7,0.5
37.3253333,-122.07,5.74,1.42
38.0255,-118.7153,16.1,0.6
-5.015,151.9096,81.47,4.5
36.1366667,-89.7118333,8.92,2.29
-25.5173,129.8064,10,4.2
38.0353,-118.8141,9,0.5
51.122,-178.2961,10.1,1.8
-14.4212,166.1982,10,4.7
38.2608,-118.7478,9.5,0.8
51.3342,-177.6876,13.2,1.5
65.0889,-154.3601,4,1.7
38.2627,-118.7523,8.8,0.1
38.2725,-118.7509,7.1,0.3
33.9491667,-116.3245,2.05,2.38
38.8073333,-122.8023333,1.22,1.19
38.5797,-118.7581,12,0.5
33.199,-116.3573333,8.89,1.04
17.9769,-65.4117,5,3.2
-58.093,-26.5888,140.35,4.4
64.9871,-147.3273,0,1.1
38.8185,-122.7833333,1.28,0.36
37.4591667,-118.8416667,4.1,0.98
36.1361667,-89.7105,9.16,1.27
38.8378333,-122.7455,0.85,1.1
33.1818333,-116.4166667,10.52,0.83
64.8457,-148.7311,16,2.4
33.4933333,-116.4395,14.55,0.39
50.9134,-177.023,35.7,1.6
46.4733333,-122.3908333,21.29,0.75
32.6516667,-115.9351667,9.26,1.75
33.64,-116.6995,13.49,0.27
33.1738333,-116.4235,11.8,1.65
21.5472,143.1465,342.8,4
38.2613,-118.7474,11.7,0.5
44.3421,-129.4701,10,3.9
65.5788,-151.8766,12.7,1.5
33.0348333,-116.4153333,8.09,1.16
51.7299,-177.2876,16.4,1.6
38.2667,-118.7463,5.2,1.4
38.2602,-118.721,10.9,0.2
38.2506,-118.7217,14.1,0.7
